time,TRADER_FUNDAMENTAL_00,TRADER_FUNDAMENTAL_01,TRADER_FUNDAMENTAL_02,TRADER_FUNDAMENTAL_03,TRADER_FUNDAMENTAL_04,TRADER_FUNDAMENTAL_05,TRADER_FUNDAMENTAL_06,TRADER_FUNDAMENTAL_07,TRADER_FUNDAMENTAL_08,TRADER_FUNDAMENTAL_09,TRADER_FUNDAMENTAL_10,TRADER_FUNDAMENTAL_11,TRADER_FUNDAMENTAL_12,TRADER_FUNDAMENTAL_13,TRADER_FUNDAMENTAL_14,TRADER_FUNDAMENTAL_15,TRADER_FUNDAMENTAL_16,TRADER_FUNDAMENTAL_17,TRADER_FUNDAMENTAL_18,TRADER_FUNDAMENTAL_19,TRADER_MAO_00,TRADER_MAO_01,TRADER_MAO_02,TRADER_MAO_03,TRADER_MAO_04,TRADER_MAO_05,TRADER_MAO_06,TRADER_MAO_07,TRADER_MAO_08,TRADER_MAO_09,TRADER_MAO_10,TRADER_MAO_11,TRADER_MAO_12,TRADER_MAO_13,TRADER_MAO_14,TRADER_MAO_15,TRADER_MAO_16,TRADER_MAO_17,TRADER_MAO_18,TRADER_MAO_19,TRADER_MAO_50,TRADER_MAO_51,TRADER_MAO_52,TRADER_MAO_53,TRADER_MAO_54,TRADER_MAO_55,TRADER_MAO_56,TRADER_MAO_57,TRADER_MAO_58,TRADER_MAO_59,TRADER_MAO_60,TRADER_MAO_61,TRADER_MAO_62,TRADER_MAO_63,TRADER_MAO_64,TRADER_MAO_65,TRADER_MAO_66,TRADER_MAO_67,TRADER_MAO_68,TRADER_MAO_69,TRADER_Q_LEARNING_00,TRADER_Q_LEARNING_01,TRADER_Q_LEARNING_02,TRADER_Q_LEARNING_03,TRADER_Q_LEARNING_04,TRADER_RANDOM_00,TRADER_RANDOM_01,TRADER_RANDOM_02,TRADER_RANDOM_03,TRADER_RANDOM_04,TRADER_RANDOM_05,TRADER_RANDOM_06,TRADER_RANDOM_07,TRADER_RANDOM_08,TRADER_RANDOM_09,TRADER_RANDOM_10,TRADER_RANDOM_11,TRADER_RANDOM_12,TRADER_RANDOM_13,TRADER_RANDOM_14,TRADER_RANDOM_15,TRADER_RANDOM_16,TRADER_RANDOM_17,TRADER_RANDOM_18,TRADER_RANDOM_19
8950,715.441970,552.804500,780.931660,882.898720,668.344600,444.398700,1801.139540,351.925410,242.592370,964.307790,654.793260,-34.804310,1060.246180,847.963630,622.139170,-111.573690,736.841700,796.168360,75.339180,692.763000,0.371270,-8.954210,-1.872850,22.996930,-59.044630,-28.438750,0.000000,10.283400,-15.594180,-20.400180,40.155500,-41.241710,25.094050,1.835860,21.086140,-34.635980,-26.032860,-13.249620,-6.964460,-35.772930,-1.657200,-27.997760,-2.425380,-6.704510,-3.461270,-15.273630,0.835620,-12.274000,18.227890,11.949530,-4.548560,1.580020,-11.475190,0.492550,0.000000,-6.270850,-10.056200,0.028200,-3.979970,-9.072050,1847.995540,-2982.283280,-2015.186830,394.495230,72.833800,-625.788710,-546.553560,-318.208880,-437.665370,-630.157460,-349.340120,-498.298460,-444.156670,-238.132460,-664.706630,-246.416290,-378.121540,-601.709040,-266.542910,-339.415170,-663.396620,-947.853000,-750.581480,-285.938940,-557.185930
9000,874.681890,702.930830,823.711440,947.868020,726.096990,629.869800,951.094500,768.085340,604.112400,1112.761130,817.291940,335.473030,847.588140,907.919910,816.667500,325.908420,859.986420,999.856000,582.393090,919.257220,-3.987580,-10.407160,-19.384020,22.996930,-31.826010,-11.955170,0.000000,11.736350,-18.814810,-25.161410,0.000000,-45.600560,26.547000,-8.334790,15.274340,-34.635980,-28.938760,-40.025400,-17.135110,-41.584730,-6.016050,-25.091860,-4.002290,-11.063360,-7.820120,-15.273630,2.288570,-9.368100,19.680840,11.949530,-4.548560,1.580020,-11.475190,-4.238180,0.000000,-7.847760,-12.962100,1.481150,-5.556880,-9.072050,-1701.418810,-1046.953880,-217.670170,-1092.521920,-1351.099400,-600.955140,-589.457610,-392.003920,-440.643300,-586.261330,-260.714280,-424.065910,-453.769600,-310.776260,-624.899370,-320.618820,-468.493520,-672.077040,-237.967250,-451.133010,-603.994950,-709.084580,-692.452320,-337.031590,-629.760320
9050,826.458620,662.923240,812.834640,929.691380,718.348970,569.648000,1229.482250,635.371840,490.204120,1070.909970,780.249610,221.456810,918.452990,898.581720,771.555530,197.585370,830.170770,947.703040,429.862150,847.641320,-2.571130,-9.935010,-28.893310,22.996930,-65.154630,-10.136870,0.000000,11.264200,-13.558780,-25.536160,0.000000,-44.184110,26.074850,-5.029740,17.162940,-34.635980,-27.994460,0.000000,-13.830060,-39.696130,-4.599600,-26.036160,-7.494490,-9.646910,-6.403670,-15.273630,1.816420,-10.312400,19.208690,11.949530,-4.548560,1.580020,-11.475190,-14.714780,0.000000,-11.339960,-12.017800,1.009000,-2.682650,-9.072050,-609.343260,-1675.857680,-803.854900,-625.984180,-908.311170,-596.362860,-580.693800,-372.191590,-454.285100,-585.083530,-296.822930,-448.649740,-450.807720,-297.431770,-643.710110,-300.634900,-443.821190,-658.448460,-249.120240,-414.785400,-631.032020,-786.367150,-704.660750,-324.731780,-609.657150
9100,347.536630,192.319930,710.552640,754.322430,574.478150,5.194350,3962.277150,-772.521280,-675.893060,562.261770,236.915880,-986.371830,1629.961300,721.683860,182.282490,-1213.675690,420.371320,253.115840,-1183.837080,115.630280,11.362040,-5.290620,-24.783710,22.996930,-74.286030,-10.136870,0.000000,6.619810,-11.529580,-24.521560,0.000000,-30.250940,21.430460,27.480990,35.740500,-34.635980,-18.705680,0.000000,18.680670,-21.118570,9.333570,-35.324940,-6.422390,4.286260,7.529500,-15.273630,-2.827970,-19.601180,14.564300,11.949530,-4.548560,1.580020,-11.475190,-11.498480,0.000000,-10.267860,-2.729020,-3.635390,-2.682650,-9.072050,10823.740810,-7859.762640,-6622.809520,4195.536600,3695.613900,-680.201720,-451.008160,-162.294170,-523.759960,-772.222200,-555.995400,-685.345160,-383.083070,-68.506230,-762.880410,-14.414550,-175.887040,-475.773870,-357.187980,-20.261840,-835.652160,-1573.866770,-897.203960,-185.922870,-379.971300
9150,801.153730,635.831210,826.044860,930.298860,714.998450,514.410170,1469.827800,513.462830,417.077470,1026.080290,748.098580,141.901500,984.790110,898.900480,739.951660,98.425990,811.104150,908.295400,305.454800,806.147140,-1.334650,-9.522850,-15.232110,22.996930,-70.445070,-12.166190,0.000000,10.852040,-14.633140,-26.979460,0.000000,-42.947630,25.662690,-2.144620,18.811580,-34.635980,-27.170140,0.000000,-10.944940,-38.047490,-3.363120,-26.860480,-2.810930,-8.410430,-5.167190,-15.273630,1.404260,-11.136720,18.796530,11.949530,-4.548560,1.580020,-11.475190,-0.664100,0.000000,-6.656400,-11.193480,0.596840,-2.682650,-9.072050,309.475450,-2226.664510,-1289.417880,-236.263450,-587.785760,-607.701110,-563.047680,-360.510160,-490.135180,-635.420340,-319.443470,-433.028580,-420.302850,-296.958610,-656.718830,-281.522430,-440.963680,-645.990130,-266.879040,-383.714370,-654.731320,-869.688310,-727.717560,-324.119740,-585.070180
9200,937.203590,777.601690,858.545020,989.222860,763.682900,665.375670,712.590660,914.172470,751.613260,1170.026400,912.705670,494.764970,791.700030,962.755010,910.342070,501.746710,944.385120,1111.574640,768.007180,1021.043410,-5.159080,-10.797660,7.723200,22.996930,-56.252880,-15.658390,0.000000,12.126850,-19.296060,-24.783510,0.000000,-47.440790,26.937500,-11.068290,13.712340,-34.635980,-29.719760,0.000000,-19.868610,-44.634430,-7.187550,-24.310860,-2.315700,-12.234860,-8.991620,-15.273630,2.679070,-8.587100,20.071340,11.949530,-4.548560,1.580020,-11.475190,0.821590,0.000000,-6.161170,-13.743100,1.871650,-2.682650,-9.072050,-2876.730890,-525.435470,328.976820,-1581.882900,-1890.795100,-591.185000,-580.574800,-425.937020,-495.946120,-603.188630,-265.189870,-379.756880,-439.841950,-352.706950,-640.992690,-345.930120,-533.281550,-707.604080,-234.092090,-509.936820,-594.676750,-668.800910,-660.347550,-378.957410,-637.299190
9250,761.404950,582.683410,819.444200,932.248280,724.492320,462.586940,1757.440660,390.689060,308.945640,947.393170,716.538940,26.161080,1071.708610,886.079110,686.345180,-32.153290,768.608060,835.084640,140.982970,746.313330,1.179290,-9.047660,1.290600,20.831620,-24.823080,-18.515400,0.000000,10.376850,-33.264860,-24.783510,0.000000,-43.940790,25.187500,-0.649420,17.532860,-34.635980,-24.781320,0.000000,-10.450630,-39.384430,-1.937550,-27.810860,-0.999300,-6.984860,-3.741620,-15.273630,0.929070,-12.087100,18.321340,11.949530,-4.548560,1.580020,-11.475190,4.770790,0.000000,-4.844770,-10.243100,0.121650,-2.682650,-9.072050,1529.349270,-2852.935470,-1904.883720,291.435820,-113.980130,-649.049600,-554.406060,-369.269330,-540.781810,-639.588570,-353.814700,-511.304670,-440.526900,-245.517360,-686.761420,-233.126410,-434.032070,-643.859740,-272.671910,-362.580160,-683.947970,-953.691190,-760.567490,-303.607600,-538.527490
9300,433.344410,211.784520,724.347950,804.524720,642.006460,87.391700,3645.536400,-575.060180,-516.037670,520.553670,333.801820,-850.198550,1563.622230,727.074720,254.204310,-1006.735910,421.068010,327.606030,-1019.181720,232.856970,7.505650,-5.884480,-20.378160,17.668440,-37.014370,-18.515400,0.000000,7.213670,-28.976460,-18.514280,0.000000,-37.379130,22.024320,18.329660,27.022400,-36.359160,-21.618140,0.000000,8.528450,-27.131700,7.551990,-34.137220,-2.048540,2.504680,5.747920,-15.273630,-2.234110,-18.413460,15.158160,11.949530,-4.548560,1.580020,-11.475190,1.623070,0.000000,-5.894010,-3.916740,-3.041530,-2.682650,-9.072050,9647.578650,-7056.735400,-5996.158010,3709.119290,3190.473540,-742.937430,-518.119310,-235.422090,-611.449760,-734.168150,-507.249290,-693.415790,-412.927190,-47.979300,-765.694780,-28.603960,-224.281520,-502.565070,-358.301860,-71.291060,-830.949680,-1509.110890,-906.285720,-186.925400,-353.289370
9350,830.833940,659.129250,849.136480,966.872700,745.735470,527.724820,1449.747410,568.564440,472.794180,1018.156670,804.687450,168.078410,1000.095650,931.662780,770.963150,142.065500,836.957250,938.464530,332.157140,851.965490,2.274810,-10.717660,-23.349540,22.423420,-73.128970,-18.515400,0.000000,0.805830,-14.530620,-22.125740,0.000000,-42.058600,26.590550,-7.277910,14.660370,-35.938370,-22.172070,0.000000,-14.180630,-39.091240,-3.557550,-26.730860,-2.024190,-8.604860,-5.361620,-15.273630,1.469070,-11.007100,18.861340,11.949530,-4.548560,1.580020,-11.475190,1.696120,0.000000,-5.869660,-11.323100,0.661650,-2.682650,-9.072050,89.776810,-2130.638140,-1184.536750,-326.355280,-716.359340,-655.715800,-525.699060,-391.175410,-554.167930,-630.953500,-336.716600,-476.605040,-446.105270,-277.665560,-660.091040,-246.041270,-462.560310,-663.382730,-297.787190,-440.883880,-675.467590,-858.351170,-746.320390,-345.665520,-574.789160
9400,953.068890,784.711250,893.721210,1023.705070,785.086070,654.832900,844.014280,880.787030,754.852550,1169.458270,945.473170,470.633280,857.239970,986.842570,917.577950,460.265150,959.770360,1111.883950,727.454190,1029.525410,-0.768990,-4.392900,-31.247940,22.423420,-78.081270,-18.515400,0.000000,-1.094520,-12.549700,-22.620970,0.000000,-44.087800,26.590550,-5.878850,13.645770,-37.438370,-25.210020,0.000000,-18.239030,-44.004240,-6.601350,-24.701660,-6.668060,-11.648660,-8.405420,-15.273630,2.483670,-8.977900,19.875940,16.907260,-4.548560,1.580020,-13.360090,7.026360,0.000000,-4.902600,-13.352300,1.676250,8.719770,-9.072050,-2608.481850,-765.539750,158.440830,-1452.692710,-1789.288570,-642.633370,-535.275740,-455.198780,-526.840930,-601.957350,-303.774780,-425.851020,-479.428020,-356.237170,-653.287860,-316.865270,-524.171600,-708.720760,-280.407560,-543.904510,-613.730690,-693.361650,-718.281180,-363.898730,-646.409740
9450,873.215890,687.047520,872.705330,992.680790,767.505940,554.167870,1334.702590,620.149600,536.976560,1047.199620,851.639870,235.828350,985.934960,946.591030,805.822310,212.376650,865.523910,980.414250,405.443470,897.640020,1.696770,-4.392900,-24.952500,22.423420,-91.245270,-18.515400,0.000000,-1.094520,-7.284100,-23.937370,0.000000,-41.505030,26.590550,-1.769250,14.467690,-37.547370,-22.744260,0.000000,-14.951350,-41.900000,-4.135590,-26.345500,-1.263510,-9.182900,-5.939660,-15.273630,1.661750,-10.621740,19.054020,16.907260,-4.548560,1.580020,-11.425970,-24.178600,0.000000,-11.936880,-11.708460,0.854330,13.843120,-8.205310,-470.582230,-1876.838560,-896.142630,-537.874520,-919.697210,-674.435140,-526.075980,-409.782620,-552.411240,-637.924950,-346.264870,-475.303340,-468.667610,-302.557590,-675.431400,-266.979150,-473.059320,-674.566280,-290.040370,-462.651640,-656.791190,-848.151540,-755.817550,-340.086520,-597.911040
9500,707.640340,498.008320,807.839650,922.098930,729.824400,356.095890,2299.019260,109.614500,108.141770,787.475260,655.253480,-226.202760,1225.585920,873.694810,595.671130,-266.585730,664.690220,719.458880,-232.443660,637.993550,-3.657130,-2.071990,-25.098600,21.427660,-83.071750,-18.491530,0.000000,-1.094520,-10.528870,-21.615180,0.000000,-37.264120,26.231710,3.963830,16.820790,-36.616270,-18.657470,0.000000,-5.299480,-31.447700,0.595140,-29.499320,-10.188770,-4.452170,-1.208930,-15.273630,1.339070,-13.775560,17.477110,16.907260,-4.548560,1.580020,-29.647260,17.985790,0.000000,0.456820,-8.554640,-0.722580,5.465950,-13.341810,3713.886660,-4053.922630,-2946.178470,1270.268780,748.673570,-711.625180,-530.614420,-328.637410,-600.021140,-662.336380,-445.311950,-577.448460,-448.408370,-181.155280,-701.413860,-183.945130,-364.029050,-602.259940,-322.097550,-314.958890,-715.924190,-1118.383530,-808.656460,-288.001620,-518.662250
9550,355.595660,90.150810,652.931530,762.784210,667.211290,-91.879080,4444.845190,-1029.675380,-845.612570,207.245470,221.161700,-1292.578900,1759.920670,686.950380,96.342300,-1346.153810,201.548800,140.109280,-1669.463140,54.574290,-0.164930,3.066170,-30.900960,24.919860,-83.290900,-17.524470,0.000000,-1.094520,-10.407120,-21.615180,0.000000,-33.771920,26.231710,21.424830,20.312990,-36.616270,-14.057300,0.000000,12.161520,-10.494500,11.071740,-36.483720,0.000000,6.024430,9.267670,-15.273630,1.339070,-20.759960,13.984910,0.000000,-4.548560,1.580020,-11.796740,0.000000,0.000000,0.000000,-1.570240,-4.214780,0.000000,-4.416550,13114.918520,-8920.954280,-7525.577740,5321.582040,4446.736720,-809.567030,-516.754470,-166.006370,-728.375870,-733.549800,-647.341980,-808.099300,-370.075820,63.123800,-740.701390,11.110130,-135.993430,-420.746080,-356.315920,-15.519910,-887.839450,-1732.241260,-889.056020,-158.655060,-305.057020
9600,473.500760,217.976020,693.792160,807.560380,694.270920,55.994840,3805.019660,-679.047130,-558.733730,386.780970,371.271140,-983.838210,1596.184790,747.253470,258.292270,-1018.913570,355.539070,323.308620,-1235.995790,240.599190,4.284500,-0.159500,11.304720,23.847760,-91.994440,-24.558750,0.000000,-1.094520,-5.571820,-21.615180,0.000000,-32.467040,26.231710,19.168660,19.975220,-37.202270,-16.201500,0.000000,10.882020,-18.442770,7.855440,-34.339520,0.000000,2.808130,6.051370,-15.273630,1.339070,-18.615760,15.057010,0.000000,-4.548560,1.580020,0.000000,0.000000,0.000000,0.000000,-3.714440,-3.142680,0.000000,0.000000,10280.481980,-7457.061200,-6114.856330,4117.272140,3310.087150,-791.459190,-553.838820,-227.611640,-684.362340,-718.648590,-589.734110,-750.080300,-379.940600,-21.107190,-753.824200,-53.604180,-227.070540,-442.423100,-350.055260,-114.417370,-839.302500,-1557.904490,-871.136710,-210.125060,-379.248270
9650,860.420170,661.405140,862.005050,1011.412930,784.083320,534.334990,1587.100230,515.942420,440.247820,983.845150,835.956450,152.397780,1089.342980,945.037890,770.743610,105.531660,820.997000,943.342490,251.199610,851.497590,-2.938420,-3.770960,-42.246840,20.236300,-28.685920,-15.633490,0.000000,-1.094520,-40.743220,-21.615180,0.000000,-39.689960,26.231710,-2.500100,12.752300,-40.813730,-25.580100,0.000000,-10.786740,-43.722990,-2.978940,-27.116600,0.000000,-8.026250,-4.783010,-15.273630,1.339070,-11.392840,18.668470,0.000000,-4.548560,1.580020,0.000000,0.000000,0.000000,0.000000,-10.937360,0.468780,0.000000,0.000000,459.720420,-2411.997780,-1388.577560,-93.476840,-517.658430,-732.372200,-559.090800,-410.908470,-600.933890,-649.935420,-369.372050,-514.520940,-467.176960,-288.273870,-712.162370,-247.631870,-465.397470,-663.391570,-307.360500,-441.507760,-674.825830,-919.239270,-760.201500,-345.570210,-585.853190
9700,910.903790,725.413400,893.956860,1039.417660,796.678890,606.976940,1290.533560,680.615080,583.593830,1055.175130,905.723920,311.338860,1028.009760,973.449290,847.114560,260.506240,893.920790,1030.266870,459.238900,945.144980,-3.928880,-4.266190,0.000000,19.741070,-109.013260,0.000000,0.000000,-1.094520,3.883080,-21.615180,0.000000,-40.680420,26.231710,-5.471480,11.761840,-41.308960,-27.065790,0.000000,-13.758120,-47.189600,-4.464630,-26.126140,0.000000,-9.511940,-6.268700,-15.273630,1.339070,-10.402380,19.163700,0.000000,-4.548560,1.580020,0.000000,0.000000,0.000000,0.000000,-11.927820,0.964010,0.000000,0.000000,-928.384780,-1718.082680,-732.180340,-677.945740,-1045.296720,-731.777320,-549.888650,-444.502630,-578.424250,-633.334450,-345.931550,-487.109530,-473.617020,-330.001730,-713.523850,-270.021740,-493.001640,-690.734350,-310.628750,-495.629100,-654.949790,-823.616850,-760.289560,-365.078680,-621.623850
9750,1054.966910,906.721500,958.218100,1117.746060,832.073870,772.294260,470.704900,1133.817360,960.249320,1273.749970,1083.818250,744.228360,866.378620,1048.227820,1050.859780,689.314530,1073.671030,1272.105690,1008.394900,1167.394810,-6.561680,-5.582590,0.000000,18.424670,0.000000,0.000000,0.000000,-1.094520,0.000000,0.000000,0.000000,-43.313220,26.231710,-13.369880,9.129040,-42.625360,-31.014990,0.000000,-21.656520,-56.404400,-8.413830,-23.493340,0.000000,-13.461140,-10.217900,-15.273630,1.339070,-7.769580,20.480100,0.000000,-4.548560,1.580020,0.000000,0.000000,0.000000,0.000000,-14.560620,2.280410,0.000000,0.000000,-4588.312840,140.857270,983.185510,-2198.293200,-2442.387910,-704.494170,-569.362230,-536.185410,-562.329310,-625.413410,-262.266280,-404.971810,-522.916870,-433.258240,-689.622610,-331.028090,-581.335970,-775.096460,-294.774260,-645.569110,-620.391260,-564.586160,-718.572780,-423.422580,-690.113300
9800,961.750730,772.690430,908.360580,1066.979460,810.832040,638.819980,1131.736560,789.789680,665.641580,1097.063390,955.109340,409.692250,1013.904470,996.728380,899.929780,359.954880,938.872250,1101.205400,576.897540,1000.113380,-4.463200,-4.533350,0.000000,19.473910,0.000000,0.000000,0.000000,-1.094520,0.000000,0.000000,0.000000,-41.640760,26.231710,-7.074440,11.945060,-41.094060,-27.867270,0.000000,-17.222330,-49.059720,-5.266110,-25.591820,0.000000,-10.313420,-7.070180,-15.273630,1.339070,-9.868060,19.430860,0.000000,-4.548560,1.580020,0.000000,0.000000,0.000000,0.000000,-12.462140,1.231170,0.000000,0.000000,-1653.988440,-1380.117640,-366.438670,-958.430500,-1338.022440,-727.756540,-548.408260,-475.604630,-592.028210,-662.751230,-335.086160,-487.692620,-513.795380,-355.957910,-718.202080,-293.870750,-514.179970,-708.977360,-316.007470,-551.140930,-690.207290,-768.033100,-754.304520,-388.106690,-620.074810
9850,965.510450,781.327530,917.534960,1065.757440,811.416440,646.357330,1118.352780,802.015420,679.066700,1095.137740,971.115070,416.679840,1014.045670,1002.077630,904.622330,373.901760,946.153510,1108.636320,585.399030,1008.928640,-4.511900,-4.557700,0.000000,19.449560,0.000000,0.000000,0.000000,-1.094520,0.000000,0.000000,0.000000,-41.665110,26.655630,-7.220540,11.920710,-41.094060,-28.943050,0.000000,-17.344080,-49.230170,-5.339160,-25.543120,0.000000,-10.386470,-7.143230,-15.273630,1.339070,-9.819360,19.455210,0.000000,-4.548560,8.029850,0.000000,0.000000,0.000000,0.000000,-12.510840,1.255520,0.000000,0.000000,-1732.342940,-1352.045420,-332.673410,-989.373300,-1362.785150,-724.845750,-541.843740,-478.650820,-600.250390,-656.377620,-347.129440,-490.896760,-523.736150,-363.552300,-725.938270,-289.328770,-518.080940,-718.970740,-319.597050,-547.302930,-692.460320,-761.985900,-763.621590,-377.361490,-622.607410
9900,1078.416800,922.271260,974.921760,1127.984750,845.837450,774.524360,525.985760,1128.216630,962.460470,1272.341600,1106.330560,741.893360,898.899710,1054.440340,1054.057470,689.995130,1072.101060,1290.513300,996.986000,1173.706180,-6.446020,-5.524760,0.000000,18.482500,0.000000,0.000000,0.000000,-1.094520,0.000000,0.000000,0.000000,-42.632170,26.655630,-13.022900,10.953650,-41.094060,-30.877170,0.000000,-22.179380,-55.999590,-12.303160,-26.504540,0.000000,-13.287650,-14.397030,-12.256780,0.739770,-8.786170,13.547330,0.000000,-9.552080,0.995570,0.000000,0.000000,0.000000,0.000000,-12.935580,-6.137420,0.000000,0.000000,-4448.158640,74.061370,923.348300,-2158.011710,-2426.136330,-696.230090,-581.470190,-525.806630,-584.147650,-642.868410,-283.808760,-441.745460,-558.981360,-460.958070,-698.185850,-347.371620,-583.978110,-786.493920,-340.697020,-656.460970,-633.568520,-585.210910,-739.255310,-406.329500,-685.237300
9950,300.114000,-92.445170,587.776980,790.648440,669.712480,-89.828190,4984.331370,-1205.261720,-1190.998920,-103.902000,174.937870,-1629.351870,1749.858030,718.176240,27.607750,-1534.662840,170.869870,9.471430,-1988.383330,42.978390,7.622540,1.509520,0.000000,25.516780,0.000000,0.000000,0.000000,-1.094520,0.000000,0.000000,0.000000,-35.597890,26.655630,29.182780,17.987930,-41.094060,-16.808610,0.000000,12.992020,-6.759630,15.833960,-43.574030,0.000000,7.815190,20.774370,-5.222500,7.774050,-19.712150,20.581610,0.000000,9.001410,-0.921080,0.000000,0.000000,0.000000,0.000000,-5.901300,-13.171700,0.000000,0.000000,15397.077060,-10344.062190,-8259.495090,6363.486460,5262.792810,-823.311400,-413.857550,-187.576380,-710.023490,-817.621950,-788.738340,-842.566790,-362.386830,103.834880,-863.113620,-20.179650,-63.656750,-412.992560,-367.669550,37.781990,-1015.049220,-1899.472520,-965.223250,-91.932390,-180.714090
10000,1303.275610,1219.088520,1088.871540,1219.283050,890.615820,1025.265960,-640.767500,1755.539830,1566.890610,1638.372880,1387.095920,1395.191230,679.678780,1131.290830,1327.798820,1298.809520,1314.952620,1657.949740,1809.159960,1493.942240,-10.227980,-7.415740,0.000000,16.591520,0.000000,0.000000,0.000000,-1.094520,0.000000,0.000000,0.000000,-44.523150,26.655630,-24.368780,9.062670,-41.094060,-34.659130,0.000000,-31.634280,-69.236450,-19.867080,-25.723510,0.000000,-18.960590,-33.838290,-14.147760,-8.183120,-1.861630,5.657220,0.000000,-17.774370,0.000000,0.000000,0.000000,0.000000,0.000000,-18.457970,-2.552500,0.000000,0.000000,-9846.288740,2900.467640,3322.470970,-4513.495430,-4607.545200,-628.506840,-620.351650,-622.782320,-517.971870,-600.493370,-161.646680,-305.159820,-595.967130,-642.740490,-645.376970,-405.454470,-709.172330,-917.577370,-351.821550,-799.548370,-547.335610,-210.651080,-702.431510,-475.487360,-821.356950
